Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureOutOfBagError
BinaryData,7,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,109.0,83.0,0.0,56.770833333333336,43.229166666666664,0.0,-0.0032737345756736628,0.4282920173886959,0.6523823398224396,87.50027070411764,131.88629328236428,189.04428198793863,1710.3898839259723,-1521.3456019380337,0.984605635353847,8.908280645447773,-7.923675010093926,21.921393994502672,0.11417392705470142,2225.706575248422,0.9727272727272728,107.0,0.975609756097561,80.0,0.024390243902439025,2.0,0.02727272727272727,3.0,0.5721925133689839,0.9727272727272728,0.7205387205387206,0.9363636363636364,0.5677083333333334,0.5705908167036216,0.42940918329637845,0.4322916666666667,0.4986519607843138,0.5677083333333334,0.4324446573009792,0.9362689393939393,0.007,0.002,0.007045,0.002163,106328.0,755501.0,144915.0,?,?
BinaryData,7,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,115.0,77.0,0.0,59.895833333333336,40.104166666666664,0.0,0.07576894223555905,0.39480767615229423,0.6218295415072592,80.65940325018335,125.70970775386952,189.04428198793863,1413.9862645787261,-1224.9419825907876,0.984605635353847,7.364511794680865,-6.379906159327018,34.705750736722855,0.18075911842043155,3523.718319785131,0.9818181818181818,108.0,0.9146341463414634,75.0,0.08536585365853659,7.0,0.01818181818181818,2.0,0.5901639344262295,0.9818181818181818,0.7372013651877133,0.9455654101995565,0.5989583333333334,0.5317742978566149,0.4682257021433851,0.4010416666666667,0.6702906800242866,0.5989583333333334,0.48806007701058896,0.9451392738359202,0.007,0.002,0.007058,0.0022370000000000003,106328.0,755501.0,144915.0,?,?
BinaryData,7,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,115.0,77.0,0.0,59.895833333333336,40.104166666666664,0.0,0.07252195734002528,0.40215873849322015,0.6314791780067611,82.16122891743622,127.66048831881845,189.04428198793863,1455.4136503157058,-1266.3693683277672,0.984605635353847,7.580279428727635,-6.595673793373788,32.25558009905283,0.16799781301590014,3274.949427619315,0.990909090909091,109.0,0.926829268292683,76.0,0.07317073170731707,6.0,0.00909090909090909,1.0,0.5891891891891892,0.990909090909091,0.7389830508474576,0.962749445676275,0.5989583333333334,0.5348785107169254,0.4651214892830747,0.4010416666666667,0.7036277348777348,0.5989583333333334,0.48095997587761063,0.9627020971914265,0.007,0.002,0.007065,0.002206,106328.0,755501.0,144915.0,?,?
BinaryData,7,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,117.0,75.0,0.0,60.9375,39.0625,0.0,0.09977494373593405,0.3910465105384758,0.6216813475227218,79.89099525748088,125.67974870360966,189.04428198793863,1212.1544757184588,-1023.1101937305202,0.984605635353847,6.31330456103364,-5.3286989256797925,36.57447187623571,0.190492041022061,3713.451916497206,0.990909090909091,109.0,0.9024390243902439,74.0,0.0975609756097561,8.0,0.00909090909090909,1.0,0.5956284153005464,0.990909090909091,0.7440273037542663,0.9570953436807096,0.609375,0.520904933481153,0.4790950665188471,0.390625,0.7208750758955677,0.609375,0.5013572178674569,0.9570953436807095,0.007,0.002,0.007216,0.002177,106328.0,755501.0,144915.0,?,?
BinaryData,8,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1729.0,193.0,118.0,75.0,0.0,61.13989637305699,38.86010362694301,0.0,0.11429970017744584,0.38993060845613553,0.6190952952832235,79.60085514158042,125.04710696002401,190.270073394394,1626.4082369397784,-1436.1381635453845,0.9858553025616269,8.426985683625794,-7.441130381064168,37.50434720305514,0.19432304250287638,3808.400625093796,0.9818181818181818,108.0,0.8795180722891566,73.0,0.12048192771084337,10.0,0.01818181818181818,2.0,0.5966850828729282,0.9818181818181818,0.7422680412371134,0.9619934282584885,0.6113989637305699,0.5090988542015448,0.49090114579845523,0.38860103626943004,0.6984560921382837,0.6113989637305699,0.5135915479098901,0.9618521187907543,0.008,0.002,0.007203,0.002196,106328.0,755104.0,145312.0,?,?
BinaryData,8,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1729.0,193.0,120.0,73.0,0.0,62.17616580310881,37.82383419689119,0.0,0.14075745563212771,0.3798865164288936,0.609481570558804,77.55044335766136,123.10529206810378,190.270073394394,1295.0256187654275,-1104.7555453710333,0.9858553025616269,6.709977299302733,-5.724121996741105,41.28572126785142,0.21391565423757214,4192.38244123138,0.9818181818181818,108.0,0.8554216867469879,71.0,0.14457831325301204,12.0,0.01818181818181818,2.0,0.6033519553072626,0.9818181818181818,0.7474048442906575,0.9555859802847755,0.6217616580310881,0.49536516295989425,0.5046348370401057,0.37823834196891193,0.7124951928842281,0.6217616580310881,0.5323866080113945,0.9549500876799709,0.007,0.003,0.007369,0.0023,106328.0,755104.0,145312.0,?,?
BinaryData,8,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,109.0,83.0,0.0,56.770833333333336,43.229166666666664,0.0,2.50941028858418E-4,0.43253921196304423,0.6560358591845286,88.36797465352679,132.62489256178756,189.04428198793943,1634.1517191780374,-1445.107437190098,0.9846056353538511,8.511206870718945,-7.526601235365093,20.408938328838083,0.10629655379603169,2072.1450580982996,0.9636363636363636,106.0,0.9634146341463414,79.0,0.036585365853658534,3.0,0.03636363636363636,4.0,0.572972972972973,0.9636363636363636,0.7186440677966102,0.9279933481152993,0.5677083333333334,0.5674866038433112,0.4325133961566889,0.4322916666666667,0.51130148005148,0.5677083333333334,0.44051529867326855,0.9278986511456023,0.007,0.002,0.007359,0.002206,106328.0,755501.0,144915.0,?,?
BinaryData,8,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,113.0,79.0,0.0,58.854166666666664,41.145833333333336,0.0,0.04169825625473827,0.4083907810783725,0.6371606804853911,83.4344382958533,128.8090667772499,189.04428198793943,1315.0305831356147,-1125.9863011476752,0.9846056353538511,6.849117620497993,-5.864511985144142,29.641396849224527,0.15438227525637774,3009.5281296167227,1.0,110.0,0.9634146341463414,79.0,0.036585365853658534,3.0,0.0,0.0,0.582010582010582,1.0,0.7357859531772576,0.9736141906873614,0.5885416666666666,0.5519563008130081,0.4480436991869919,0.4114583333333333,0.7605268959435625,0.5885416666666666,0.4516910944979999,0.9736141906873614,0.007,0.003,0.007441,0.002249,106328.0,755501.0,144915.0,?,?
BinaryData,8,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,113.0,79.0,0.0,58.854166666666664,41.145833333333336,0.0,0.04169825625473827,0.4114131989352858,0.6394714212014482,84.05191975692115,129.27620852707156,189.04428198793943,1219.1252076598869,-1030.0809256719474,0.9846056353538511,6.349610456561911,-5.36500482120806,28.612408935885025,0.1490229632077345,2905.0536986044785,1.0,110.0,0.9634146341463414,79.0,0.036585365853658534,3.0,0.0,0.0,0.582010582010582,1.0,0.7357859531772576,0.9582039911308204,0.5885416666666666,0.5519563008130081,0.4480436991869919,0.4114583333333333,0.7605268959435625,0.5885416666666666,0.4516910944979999,0.9582039911308206,0.007,0.002,0.0071849999999999995,0.0022530000000000002,106328.0,755501.0,144915.0,?,?
BinaryData,8,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,112.0,80.0,0.0,58.333333333333336,41.666666666666664,0.0,0.034690799396681835,0.41392060551852256,0.6415135499440994,84.56418416039097,129.689047400587,189.04428198793943,1486.4278924779167,-1297.3836104899772,0.9846056353538511,7.741811939989149,-6.7572063046352975,27.462679727685703,0.14303479024836305,2788.3202527713297,0.9818181818181818,108.0,0.9512195121951219,78.0,0.04878048780487805,4.0,0.01818181818181818,2.0,0.5806451612903226,0.9818181818181818,0.7297297297297297,0.934589800443459,0.5833333333333334,0.5527346637102734,0.44726533628972653,0.4166666666666667,0.6173835125448028,0.5833333333333334,0.4569000819000819,0.9345424519586105,0.008,0.002,0.007549999999999999,0.0023039999999999996,106328.0,755501.0,144915.0,?,?
BinaryData,8,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,115.0,77.0,0.0,59.895833333333336,40.104166666666664,0.0,0.07576894223555905,0.3983358448785208,0.6289492027687067,81.38020986366381,127.14902588969463,189.04428198793943,1411.5929614865063,-1222.5486794985668,0.9846056353538511,7.352046674408887,-6.367441039055035,33.56032913453686,0.17479338090904614,3407.4222305831267,0.9818181818181818,108.0,0.9146341463414634,75.0,0.08536585365853659,7.0,0.01818181818181818,2.0,0.5901639344262295,0.9818181818181818,0.7372013651877133,0.9656319290465631,0.5989583333333334,0.5317742978566149,0.4682257021433851,0.4010416666666667,0.6702906800242866,0.5989583333333334,0.48806007701058896,0.9653951866223208,0.008,0.002,0.007299000000000001,0.0023039999999999996,106328.0,755501.0,144915.0,?,?
BinaryData,8,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,112.0,80.0,0.0,58.333333333333336,41.666666666666664,0.0,0.027848101265822926,0.41347625366489854,0.6409630710732572,84.47340285721134,129.57776201872736,189.04428198793943,1388.2425644437863,-1199.1982824558468,0.9846056353538511,7.23043002314472,-6.245824387790869,27.614395720293263,0.14382497770986075,2803.7241674312127,1.0,110.0,0.975609756097561,80.0,0.024390243902439025,2.0,0.0,0.0,0.5789473684210527,1.0,0.7333333333333334,0.9386917960088692,0.5833333333333334,0.5589430894308943,0.44105691056910573,0.4166666666666667,0.7587719298245613,0.5833333333333334,0.44047619047619047,0.9386917960088693,0.007,0.002,0.0070350000000000005,0.002117,106328.0,755501.0,144915.0,?,?
BinaryData,8,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,115.0,77.0,0.0,59.895833333333336,40.104166666666664,0.0,0.06925207756232685,0.4004946369215809,0.6313560207546692,81.82125214438,127.63559072046597,189.04428198793943,1397.9348454496876,-1208.8905634617481,0.9846056353538511,7.280910653383789,-6.296305018029938,32.866908136236674,0.17118181320956602,3337.0183285448225,1.0,110.0,0.9390243902439024,77.0,0.06097560975609756,5.0,0.0,0.0,0.5882352941176471,1.0,0.7407407407407407,0.9430709534368071,0.5989583333333334,0.5379827235772358,0.4620172764227642,0.4010416666666667,0.7640931372549019,0.5989583333333334,0.473472754363559,0.9434260670731707,0.007,0.002,0.00704,0.002191,106328.0,755501.0,144915.0,?,?
BinaryData,8,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,115.0,77.0,0.0,59.895833333333336,40.104166666666664,0.0,0.07252195734002528,0.39685681435119907,0.6261458183856627,81.07804319637603,126.58229078306073,189.04428198793943,1240.7126185966174,-1051.668336608678,0.9846056353538511,6.462044888524049,-5.477439253170197,34.067007422507494,0.17743233032555986,3458.865911461937,0.990909090909091,109.0,0.926829268292683,76.0,0.07317073170731707,6.0,0.00909090909090909,1.0,0.5891891891891892,0.990909090909091,0.7389830508474576,0.97039911308204,0.5989583333333334,0.5348785107169254,0.4651214892830747,0.4010416666666667,0.7036277348777348,0.5989583333333334,0.48095997587761063,0.9702807418699188,0.007,0.002,0.007206000000000001,0.002186,106328.0,755501.0,144915.0,?,?
BinaryData,9,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1729.0,193.0,112.0,81.0,0.0,58.031088082901555,41.968911917098445,0.0,0.0370803818909762,0.4186324224954063,0.6461052700298145,85.46007442853691,130.50267935228263,190.2700733943948,1740.2659285607865,-1549.9958551663917,0.9858553025616311,9.01692190964138,-8.03106660707975,26.09158075188652,0.13518953757454155,2649.4846559301086,0.9727272727272728,107.0,0.9397590361445783,78.0,0.060240963855421686,5.0,0.02727272727272727,3.0,0.5783783783783784,0.9727272727272728,0.7254237288135592,0.9355421686746987,0.5803108808290155,0.5473426442463212,0.4526573557536789,0.41968911917098445,0.598428091303739,0.5803108808290155,0.46071237974285306,0.9355186170967431,0.007,0.003,0.007292,0.002193,106328.0,755104.0,145312.0,?,?
BinaryData,9,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1729.0,193.0,113.0,80.0,0.0,58.54922279792746,41.45077720207254,0.0,0.044199579051627975,0.4130050996182627,0.6406365780385146,84.31130666457001,129.39809316405345,190.2700733943948,1423.9178345924063,-1233.6477611980115,0.9858553025616311,7.377812614468426,-6.391957311906795,28.255437853977565,0.14640123240402883,2869.214776697172,0.990909090909091,109.0,0.9518072289156626,79.0,0.04819277108433735,4.0,0.00909090909090909,1.0,0.5797872340425532,0.990909090909091,0.7315436241610738,0.9717415115005477,0.5854922279792746,0.5463903659858463,0.45360963401415366,0.41450777202072536,0.6744901333921288,0.5854922279792746,0.4560375813635889,0.9716708567666804,0.007,0.002,0.007231,0.0025,106328.0,755104.0,145312.0,?,?
BinaryData,9,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,112.0,80.0,0.0,58.333333333333336,41.666666666666664,0.0,0.03807615230460928,0.41839945065085776,0.6434479609350183,85.4792144332187,130.08010994122273,189.04428198793863,1351.3053768602308,-1162.2610948722922,0.984605635353847,7.038048837813702,-6.053443202459856,25.862570493444306,0.13470088798668908,2625.8591590717274,0.9727272727272728,107.0,0.9390243902439024,77.0,0.06097560975609756,5.0,0.02727272727272727,3.0,0.5815217391304348,0.9727272727272728,0.7278911564625851,0.9294345898004435,0.5833333333333334,0.549630450849963,0.45036954915003696,0.4166666666666667,0.6000905797101449,0.5833333333333334,0.46447467876039306,0.9301921655580192,0.007,0.002,0.007165,0.0025299999999999997,106328.0,755501.0,144915.0,?,?
BinaryData,9,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,114.0,78.0,0.0,59.375,40.625,0.0,0.055499495459132214,0.4055526559797707,0.6341558857911569,82.85460793633841,128.20161435233447,189.04428198793863,1312.1011335342155,-1123.056851546277,0.984605635353847,6.833860070490705,-5.849254435136859,30.80627850005555,0.16044936718778932,3127.8000219193295,1.0,110.0,0.9512195121951219,78.0,0.04878048780487805,4.0,0.0,0.0,0.5851063829787234,1.0,0.7382550335570469,0.9685144124168514,0.59375,0.5449695121951219,0.45503048780487804,0.40625,0.7623005319148936,0.59375,0.46268729514593404,0.9685144124168513,0.008,0.002,0.007158,0.002541,106328.0,755501.0,144915.0,?,?
BinaryData,9,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,115.0,77.0,0.0,59.895833333333336,40.104166666666664,0.0,0.07252195734002528,0.39884479788852184,0.6284508385448008,81.48418921500043,127.04827605913748,189.04428198793863,1357.9920945815818,-1168.9478125936432,0.984605635353847,7.072875492612405,-6.088269857258559,33.35311006971674,0.17371411494644137,3386.3830195182363,0.990909090909091,109.0,0.926829268292683,76.0,0.07317073170731707,6.0,0.00909090909090909,1.0,0.5891891891891892,0.990909090909091,0.7389830508474576,0.9574279379157428,0.5989583333333334,0.5348785107169254,0.4651214892830747,0.4010416666666667,0.7036277348777348,0.5989583333333334,0.48095997587761063,0.9573332409460459,0.007,0.003,0.0071070000000000005,0.002629,106328.0,755501.0,144915.0,?,?
BinaryData,9,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,112.0,80.0,0.0,58.333333333333336,41.666666666666664,0.0,0.03128153380423826,0.41549834114961964,0.642983431235555,84.88651632913462,129.9862001333661,189.04428198793863,1374.132101990438,-1185.0878200024995,0.984605635353847,7.156938031200198,-6.172332395846351,27.03017497233952,0.14078216131426832,2744.40750351635,0.990909090909091,109.0,0.9634146341463414,79.0,0.036585365853658534,3.0,0.00909090909090909,1.0,0.5797872340425532,0.990909090909091,0.7315436241610738,0.9442350332594235,0.5833333333333334,0.5558388765705838,0.4441611234294162,0.4166666666666667,0.652482269503546,0.5833333333333334,0.4489100463035221,0.9442350332594235,0.008,0.002,0.007207,0.002559,106328.0,755501.0,144915.0,?,?
BinaryData,9,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,117.0,75.0,0.0,60.9375,39.0625,0.0,0.09661229611041415,0.3860084195701758,0.6154468960974748,78.86171078413021,124.41938551022744,189.04428198793863,1077.4624617085783,-888.4181797206397,0.984605635353847,5.611783654732179,-4.627178019378332,38.371832597417495,0.19985329477821612,3895.9402006013443,1.0,110.0,0.9146341463414634,75.0,0.08536585365853659,7.0,0.0,0.0,0.5945945945945946,1.0,0.7457627118644068,0.9641906873614191,0.609375,0.5240091463414634,0.4759908536585366,0.390625,0.7677364864864865,0.609375,0.4944415349457247,0.9641906873614191,0.008,0.002,0.007123,0.002572,106328.0,755501.0,144915.0,?,?
BinaryData,9,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,117.0,75.0,0.0,60.9375,39.0625,0.0,0.09977494373593405,0.38424530261694384,0.6149425554207356,78.50150511970664,124.31742747374112,189.04428198793863,1122.5227213936164,-933.4784394056778,0.984605635353847,5.846472507258419,-4.861866871904572,38.91558891477431,0.2026853589311162,3951.1484602210303,0.990909090909091,109.0,0.9024390243902439,74.0,0.0975609756097561,8.0,0.00909090909090909,1.0,0.5956284153005464,0.990909090909091,0.7440273037542663,0.9654101995565411,0.609375,0.520904933481153,0.4790950665188471,0.390625,0.7208750758955677,0.609375,0.5013572178674569,0.9654101995565411,0.007,0.003,0.007089000000000001,0.0025729999999999998,106328.0,755501.0,144915.0,?,?
BinaryData,9,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,115.0,77.0,0.0,59.895833333333336,40.104166666666664,0.0,0.07576894223555905,0.39957480723454203,0.6297258615089619,81.63333048497496,127.30603602952367,189.04428198793863,1553.0630357360556,-1364.018753748117,0.984605635353847,8.088869977791957,-7.10426434243811,33.15265861469703,0.17267009695154703,3366.0309323486263,0.9818181818181818,108.0,0.9146341463414634,75.0,0.08536585365853659,7.0,0.01818181818181818,2.0,0.5901639344262295,0.9818181818181818,0.7372013651877133,0.9313747228381375,0.5989583333333334,0.5317742978566149,0.4682257021433851,0.4010416666666667,0.6702906800242866,0.5989583333333334,0.48806007701058896,0.9311379804138951,0.007,0.004,0.007416000000000001,0.003248,106328.0,755501.0,144915.0,?,?
BinaryData,9,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,112.0,80.0,0.0,58.333333333333336,41.666666666666664,0.0,0.034690799396681835,0.41175343952724436,0.6380630675448773,84.12143107791746,128.9914942850422,189.04428198793863,1879.016318336398,-1689.9720363484594,0.984605635353847,9.78654332466874,-8.801937689314892,28.489673064648123,0.14838371387837565,2892.5921719470352,0.9818181818181818,108.0,0.9512195121951219,78.0,0.04878048780487805,4.0,0.01818181818181818,2.0,0.5806451612903226,0.9818181818181818,0.7297297297297297,0.9606984478935698,0.5833333333333334,0.5527346637102734,0.44726533628972653,0.4166666666666667,0.6173835125448028,0.5833333333333334,0.4569000819000819,0.9598225009238729,0.008,0.003,0.007743000000000001,0.0028399999999999996,106328.0,755501.0,144915.0,?,?
BinaryData,10,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1729.0,193.0,113.0,80.0,0.0,58.54922279792746,41.45077720207254,0.0,0.047384007897334504,0.41586929065258815,0.6414410288982694,84.89600571275079,129.56057905834214,190.270073394394,1347.6351119859273,-1157.3650385915334,0.9858553025616269,6.982565347077344,-5.9967100445157175,27.300416969802857,0.14145293766737232,2772.2366287353725,0.9818181818181818,108.0,0.9397590361445783,78.0,0.060240963855421686,5.0,0.01818181818181818,2.0,0.5806451612903226,0.9818181818181818,0.7297297297297297,0.9532311062431544,0.5854922279792746,0.5434330823056711,0.4565669176943289,0.41450777202072536,0.6381175234593252,0.5854922279792746,0.4636916709455569,0.953184003087243,0.008,0.003,0.007660999999999999,0.002679,106328.0,755104.0,145312.0,?,?
BinaryData,10,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1729.0,193.0,114.0,79.0,0.0,59.067357512953365,40.932642487046635,0.0,0.057722019652679105,0.40804546443749445,0.6355550768168824,83.29884138736895,128.37171316792043,190.270073394394,1278.3306171601914,-1088.0605437657973,0.9858553025616269,6.623474700311872,-5.637619397750245,30.12004426118092,0.15606240549834674,3058.557312598415,0.990909090909091,109.0,0.9397590361445783,78.0,0.060240963855421686,5.0,0.00909090909090909,1.0,0.5828877005347594,0.990909090909091,0.7340067340067341,0.956407447973713,0.5906735751295337,0.539523520365021,0.46047647963497895,0.40932642487046633,0.6905922990958042,0.5906735751295337,0.46666623542678737,0.9564074479737129,0.007,0.002,0.007215,0.002269,106328.0,755104.0,145312.0,?,?
BinaryData,10,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,116.0,76.0,0.0,60.416666666666664,39.583333333333336,0.0,0.08617234468937865,0.3926364410647411,0.6240454118685931,80.21581884933114,126.1576704139719,189.04428198793943,1419.2500782506966,-1230.205796262757,0.9846056353538511,7.391927490889045,-6.407321855535193,35.78959858754012,0.1864041593101048,3633.7627489276297,0.990909090909091,109.0,0.9146341463414634,75.0,0.08536585365853659,7.0,0.00909090909090909,1.0,0.592391304347826,0.990909090909091,0.7414965986394558,0.9638580931263858,0.6041666666666666,0.5278917220990392,0.4721082779009609,0.3958333333333333,0.713088768115942,0.6041666666666666,0.4912509448223734,0.9638107446415374,0.007,0.002,0.00728,0.002196,106328.0,755501.0,144915.0,?,?
BinaryData,10,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,110.0,82.0,0.0,57.291666666666664,42.708333333333336,0.0,0.0070635721493440395,0.4265469249241273,0.6526826470263873,87.14374745163114,131.94700369948794,189.04428198793943,1593.8490246080216,-1404.8047426200822,0.9846056353538511,8.301297003166779,-7.316691367812928,22.70394900959034,0.11824973442494968,2305.160365596382,0.9818181818181818,108.0,0.975609756097561,80.0,0.024390243902439025,2.0,0.01818181818181818,2.0,0.574468085106383,0.9818181818181818,0.7248322147651007,0.9464523281596452,0.5729166666666666,0.5667082409460458,0.43329175905395423,0.4270833333333333,0.5426640070921986,0.5729166666666666,0.4351327974611103,0.9464049796747966,0.007,0.002,0.007163999999999999,0.0022280000000000004,106328.0,755501.0,144915.0,?,?
BinaryData,10,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,113.0,79.0,0.0,58.854166666666664,41.145833333333336,0.0,0.05507101918764014,0.41313367605953083,0.6400488418853594,84.4034140832211,129.3929404939215,189.04428198793943,1867.6023403739919,-1678.5580583860524,0.9846056353538511,9.727095522781207,-8.742489887427356,27.98432015129501,0.1457516674546615,2841.283058012354,0.9636363636363636,106.0,0.9146341463414634,75.0,0.08536585365853659,7.0,0.03636363636363636,4.0,0.585635359116022,0.9636363636363636,0.7285223367697594,0.9386917960088692,0.5885416666666666,0.5395394493717665,0.46046055062823354,0.4114583333333333,0.6073005608571908,0.5885416666666666,0.48167470346968183,0.9384077050997783,0.007,0.002,0.006993999999999999,0.002159,106328.0,755501.0,144915.0,?,?
BinaryData,10,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,118.0,74.0,0.0,61.458333333333336,38.541666666666664,0.0,0.11022044088176358,0.3834551966122983,0.6160486604225717,78.34008607269072,124.54103881293376,189.04428198793943,1188.2962556675086,-999.2519736795691,0.9846056353538511,6.189042998268274,-5.2044373629144225,39.42156532455593,0.20532065273206213,4002.520878528641,1.0,110.0,0.9024390243902439,74.0,0.0975609756097561,8.0,0.0,0.0,0.5978260869565217,1.0,0.7482993197278911,0.9604767184035476,0.6145833333333334,0.5170223577235772,0.48297764227642276,0.3854166666666667,0.7695878623188405,0.6145833333333334,0.5046390778533635,0.9598375138580932,0.007,0.003,0.006987,0.0022890000000000002,106328.0,755501.0,144915.0,?,?
BinaryData,10,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,115.0,77.0,0.0,59.895833333333336,40.104166666666664,0.0,0.06925207756232685,0.40115715799348967,0.6322924529118655,81.95660552661825,127.82490082066985,189.04428198793943,1326.1926934658331,-1137.1484114778937,0.9846056353538511,6.907253611801214,-5.9226479764473625,32.65778702773806,0.17009264076946906,3315.7860006041205,1.0,110.0,0.9390243902439024,77.0,0.06097560975609756,5.0,0.0,0.0,0.5882352941176471,1.0,0.7407407407407407,0.9480044345898004,0.5989583333333334,0.5379827235772358,0.4620172764227642,0.4010416666666667,0.7640931372549019,0.5989583333333334,0.473472754363559,0.9480044345898003,0.007,0.002,0.007005,0.002128,106328.0,755501.0,144915.0,?,?
BinaryData,10,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,113.0,79.0,0.0,58.854166666666664,41.145833333333336,0.0,0.04507680684965984,0.4128087671331029,0.6387585757782219,84.33703502906556,129.1320989538753,189.04428198793943,1449.184953661475,-1260.1406716735355,0.9846056353538511,7.5478383003201825,-6.563232664966331,28.05254486377181,0.1461070044988115,2848.209998479376,0.990909090909091,109.0,0.9512195121951219,78.0,0.04878048780487805,4.0,0.00909090909090909,1.0,0.5828877005347594,0.990909090909091,0.7340067340067341,0.945509977827051,0.5885416666666666,0.5488520879526977,0.4511479120473023,0.4114583333333333,0.6756127450980394,0.5885416666666666,0.4597967220093657,0.9458650914634147,0.007,0.003,0.00708,0.00215,106328.0,755501.0,144915.0,?,?
BinaryData,10,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.015111923E7,1730.0,192.0,118.0,74.0,0.0,61.458333333333336,38.541666666666664,0.0,0.11333000499251127,0.38761891465400095,0.619938978388942,79.19073572524766,125.327509544827,189.04428198793943,1112.6555746899355,-923.611292701996,0.9846056353538511,5.795081118176747,-4.810475482822896,37.9970974156138,0.1979015490396552,3857.892868468791,0.990909090909091,109.0,0.8902439024390244,73.0,0.10975609756097561,9.0,0.00909090909090909,1.0,0.5989010989010989,0.990909090909091,0.7465753424657534,0.9582039911308204,0.6145833333333334,0.5139181448632668,0.48608185513673324,0.3854166666666667,0.7274954212454213,0.6145833333333334,0.5112852392297002,0.9582039911308206,0.007,0.002,0.007004,0.002179,106328.0,755501.0,144915.0,?,?
